source_file,string_id,jp,local_candidates_json,latest_pr_content,latest_pr_created_at,latest_pr_id,database_content,database_updated_at,selected_content
dup:script,dup:648aacc0d877,"
<SURNAME/>あと一つだね…<pause:30/>
<SURNAME/>あと一つで、天の水晶髑髏以外の髑髏ガ、
<SURNAME/>全部揃う。
","[""\n<SURNAME/>还剩一个了…<pause:30/>\n<SURNAME/>剩一个，除了天之水晶骷髅，\n<SURNAME/>所有骷髅就都集齐了。\n"", ""\n<SURNAME/>还剩一个了…<pause:30/>\n<SURNAME/>还剩一个，除天之水晶骷髅外，\n<SURNAME/>所有的骷髅就都集齐了。\n"", ""\n<SURNAME/>还剩一个了…<pause:30/>\n<SURNAME/>还剩一个，除天之水晶骷髅外，\n<SURNAME/>所有骷髅就集齐了。\n""]",\n<SURNAME/>还剩一个了…<pause:30/>\n<SURNAME/>还剩一个，除天之水晶骷髅外，\n<SURNAME/>所有的骷髅就都集齐了。\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:66f8a4ed4720,"
<SURNAME/>伝説の女優、吉川さゆりのカレンダー。
<SURNAME/>よく見ると、30年前のものだ!!
<SURNAME/>唇の部分ガ、なぜかふやけている…","[""\n<SURNAME/>传奇女演员吉川小百合的日历。\n<SURNAME/>仔细一看，是30年前的东西!!\n<SURNAME/>嘴唇部分，不知为何泡涨了…"", ""\n<SURNAME/>传奇女演员，吉川小百合的日历。\n<SURNAME/>仔细一看，居然是30年前的东西了!!\n<SURNAME/>不知为何，嘴唇部分湿漉漉的…"", ""\n<SURNAME/>传奇女演员，吉川小百合的日历。 \n<SURNAME/>仔细一看，居然是30年前的东西了!! \n<SURNAME/>不知为何，嘴唇部分湿漉漉的…""]",<SURNAME/>传奇女演员，吉川小百合的日历。 <SURNAME/>仔细一看，居然是30年前的东西了!! <SURNAME/>不知为何，嘴唇部分湿漉漉的…,2026-06-26 13:11:00.017931+00,aa4d7f7f-c4d5-45b0-96f9-17b4099748fc,,,
dup:script,dup:69f4925d683b,"
<SURNAME/>あのアニマムンディで
<SURNAME/>本物の防具ガ買えてしまうんスか?
<SURNAME/>安いガ品質は悪いと聞いたッスガ。","[""\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说价格很便宜，但是品质很差就是了。"", ""\n<SURNAME/>那个Anima Mundi\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>便宜但但质量听说不好的说的说。"", ""\n<SURNAME/>那个阿尼玛·蒙迪\n<SURNAME/>居然能买到真防具？\n<SURNAME/>听说便宜但品质差。"", ""\n<SURNAME/>那个阿尼玛蒙迪\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说便宜但质量差呢。""]",\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说价格很便宜，但是品质很差就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:6d2bc8393628,"
<SURNAME/>父さん…?
<SURNAME/>そう…<pause:30/>
<SURNAME/>父さんだ…
","[""\n<SURNAME/>父亲…?\n<SURNAME/>是啊…<pause:30/>\n<SURNAME/>是父亲…\n"", ""\n<SURNAME/>父亲…？\n<SURNAME/>是啊…<pause:30/>\n<SURNAME/>是父亲…\n""]",\n<SURNAME/>父亲…？\n<SURNAME/>是啊…<pause:30/>\n<SURNAME/>是父亲…\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:6d7f629a73ec,"
<SURNAME/>災難でしたね。<c12/>先輩。
<SURNAME/>でも、反谷校長って不思議と人気あるんですよね。<pause:30/>
<SURNAME/>私も、ムカツクけど好きだし…どうしてだろう?","[""\n<SURNAME/>真是倒霉啊，<c12/>前辈。\n<SURNAME/>不过反谷校长莫名地受欢迎呢。<pause:30/> \n<SURNAME/>我也是，明明看他很不爽，却又有点喜欢…这到底是怎么一回事？"", ""<SURNAME/>真是倒霉啊，<c12/>前辈。\n<SURNAME/>不过反谷校长莫名地受欢迎呢。<pause:30/> \n<SURNAME/>我也是，明明看他很不爽，却又有点喜欢…这到底是怎么一回事？""]","
<SURNAME/>真是倒霉啊，<c12/>前辈。\n<SURNAME/>不过反谷校长莫名地受欢迎呢。<pause:30/> \n<SURNAME/>我也是，明明看他很不爽，却又有点喜欢…这到底是怎么一回事？",2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:6e8d9fbf99b0,"
<SURNAME/>聞きました?<SURNAME/>青華区のクレール・ド・リュンヌで
<SURNAME/>本物の武器を売っているそうッスよ。
<SURNAME/>品質はいいけど、値段ガ高いそうッス。","[""\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质好，但价格也高就是了。"", ""\n<SURNAME/>听说了吗?<SURNAME/>在青华区的Claire de Lune，\n<SURNAME/>有卖真正的武器呢。\n<SURNAME/>据说品质好但价格高呢。"", ""\n<SURNAME/>听说了吗?<SURNAME/>青华区的克雷尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质好但价格高哦。"", ""\n<SURNAME/>听说了吗？<SURNAME/>青华区的克蕾尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质好但价格高。""]",\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质好，但价格也高就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:6ed0a635fa5c,"
<SURNAME/>うふ、こっちは絶好調さ。最新ネタ目白押しだね。<pause:15/>
<SURNAME/>そっちはどうだい?<SURNAME/>なんなら僕の最新噂ネタを
<SURNAME/>君のネタと交換してあげてもいいよ。","[""\n<SURNAME/>呵呵，我这边超顺利的。最新八卦源源不断呢。<pause:15/>\n<SURNAME/>你那边怎么样？<SURNAME/>要不，我的最新八卦\n<SURNAME/>可以跟你交换哦。"", ""\n<SURNAME/>唔呵，我这儿情报爆棚呢。<pause:15/>\n<SURNAME/>你咋样？<SURNAME/>要不拿我的新料\n<SURNAME/>跟你交换？"", ""\n<SURNAME/>唔呵，我这儿行情超好～新料爆棚。<pause:15/>\n<SURNAME/>你咋样？<SURNAME/>要不拿我最新传闻\n<SURNAME/>跟你换也行哦～"", ""\n<SURNAME/>唔呼，我这边绝佳。新传闻一堆。<pause:15/>\n<SURNAME/>你那边怎么样?<SURNAME/>那要不拿我掌握的最新传闻\n<SURNAME/>跟你的交换一下？""]",\n<SURNAME/>唔呼，我这边绝佳。新传闻一堆。<pause:15/>\n<SURNAME/>你那边怎么样?<SURNAME/>那要不拿我掌握的最新传闻\n<SURNAME/>跟你的交换一下？,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:6f1f3a51dbf3,"
<SURNAME/>この声は…ハンニャ!?
<SURNAME/>上かいっ!
","[""\n<SURNAME/>这声音是…般若!?\n<SURNAME/>在上面!\n"", ""\n<SURNAME/>这声音是…般若！？\n<SURNAME/>在上面！\n""]",\n<SURNAME/>这声音是…般若!?\n<SURNAME/>在上面!\n,2026-06-25 02:30:17.703888+00,4a8b2b74-e936-46af-be48-fa3894e6f398,,,
dup:script,dup:6f70dc0e6d36,"
<SURNAME/>あのアニマムンディで
<SURNAME/>本物の防具ガ買えてしまうんスか?
<SURNAME/>品質は良いガ値段ガ高いと聞いたッスガ。","[""\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说品质很好，但价格也很高就是了。"", ""\n<SURNAME/>那个Anima Mundi\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>质量不错但但价格听说高的说的说。"", ""\n<SURNAME/>那个阿尼玛·蒙迪\n<SURNAME/>居然能买到真防具？\n<SURNAME/>听说品质好但价格高。"", ""\n<SURNAME/>那个阿尼玛蒙迪\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说质量好但价格很高呢。""]",\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说品质很好，但价格也很高就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:6fffd00e0d22,"
<SURNAME/>グランドクロスを象徴する4つの星座には、
<SURNAME/>それぞれ、地水火風のエレメントガ
<SURNAME/>割り当てられているんだ…
","[""\n<SURNAME/>象征大十字的四个星座，\n<SURNAME/>分别被分配了\n<SURNAME/>地水火风四大元素…\n"", ""\n<SURNAME/>象征大十字的四个星座，\n<SURNAME/>分别被赋予了\n<SURNAME/>地水火风四大元素…\n""]",\n<SURNAME/>象征大十字的四个星座，\n<SURNAME/>分别被赋予了\n<SURNAME/>地水火风四大元素…\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:704f7a561c33,"
<SURNAME/>このレリーフ…<pause:30/>
<SURNAME/>4つの神殿のことを表してるよね?
<SURNAME/>なんだろ…順番…バランス…?
","[""\n<SURNAME/>这个浮雕…<pause:30/>\n<SURNAME/>是在表现四个神殿的事吧？\n<SURNAME/>是什么呢…顺序…平衡…？\n"", ""\n<SURNAME/>这个浮雕…<pause:30/>\n<SURNAME/>是在表示4个神殿的事吧？\n<SURNAME/>是什么呢…顺序…平衡…？\n""]",\n<SURNAME/>这个浮雕…<pause:30/>\n<SURNAME/>是在表示4个神殿的事吧？\n<SURNAME/>是什么呢…顺序…平衡…？\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:79298601ace3,"
<SURNAME/>へぇ〜<pause:30/>
<SURNAME/>セブンスの校長って、突然髪ガ生えたのかい?
<SURNAME/>ジヨーカー様に、お願いでもしたのかもね。","[""\n<SURNAME/>嘿～<pause:30/>\n<SURNAME/>七姊妹的校长，突然长头发了?\n<SURNAME/>可能是向小丑大人许愿了吧。"", ""\n<SURNAME/>嘿～<pause:30/>\n<SURNAME/>七姐妹的校长，突然长头发了?\n<SURNAME/>可能是向JOKER大人许愿了吧。"", ""\n<SURNAME/>诶～<pause:30/>\n<SURNAME/>七姊妹学园的校长，突然长头发了？\n<SURNAME/>是不是向小丑大人许愿了？"", ""\n<SURNAME/>诶～<pause:30/>\n<SURNAME/>七姊妹的校长，突然长头发了？\n<SURNAME/>可能是向小丑大人许愿了吧。""]",\n<SURNAME/>嘿～<pause:30/>\n<SURNAME/>七姐妹的校长，突然长头发了?\n<SURNAME/>可能是向JOKER大人许愿了吧。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:7b5428bee5e2,"
<SURNAME/>あれガ…ジヨーカー!?
","[""\n<SURNAME/>那就是…JOKER!?\n"", ""\n<SURNAME/>那就是…JOKER?!\n""]",\n<SURNAME/>那就是…JOKER!?\n,2026-06-25 02:30:17.703888+00,4a8b2b74-e936-46af-be48-fa3894e6f398,,,
dup:script,dup:7bbecbb0a6d3,"
<SURNAME/>なんでも蓮華台の時間城で本物の武器を売っている
<SURNAME/>そうッスよ。物騒な話ッスねぇ。
<SURNAME/>品質も値段も、普通だそうッス。","[""\n<SURNAME/>听说在莲华台的时间城，\n<SURNAME/>在卖真正的武器哦。真是危险的话题呢。\n<SURNAME/>据说价格和质量都普通。"", ""\n<SURNAME/>听说在莲华台的时间城，有卖真正的武器\n<SURNAME/>呢。真是危险的话题呢。\n<SURNAME/>据说品质和价格都普通呢。"", ""\n<SURNAME/>听说莲华台时间城在卖\n<SURNAME/>真武器呢。真危险啊。\n<SURNAME/>据说品质价格都普通。"", ""\n<SURNAME/>听说莲华台的时间城在卖真\n<SURNAME/>武器呢。真危险哦。\n<SURNAME/>品质和价格都普通呢。"", ""\n<SURNAME/>我听说莲华台的时间城在卖真武器，\n<SURNAME/>真是个危险的话题啊，\n<SURNAME/>不过品质和价格都普普通通就是了。""]",\n<SURNAME/>我听说莲华台的时间城在卖真武器，\n<SURNAME/>真是个危险的话题啊，\n<SURNAME/>不过品质和价格都普普通通就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:81d86bae2967,"
<SURNAME/>遂に、現在、過去、未来、
<SURNAME/>連なる時の円環ガ動き出し、
<SURNAME/>シバルバーガその姿を現した。
","[""\n<SURNAME/>终于，现在、过去、未来、\n<SURNAME/>相连的时间之环开始转动，\n<SURNAME/>希巴尔巴现出了其身影。\n"", ""\n<SURNAME/>终于，现在、过去、未来，\n<SURNAME/>连绵的时间之环开始转动，\n<SURNAME/>希巴尔巴现出了身影。\n""]",\n<SURNAME/>终于，现在、过去、未来，\n<SURNAME/>连绵的时间之环开始转动，\n<SURNAME/>希巴尔巴现出了身影。\n,2026-06-21 14:48:14.413325+00,76721e66-8673-4e56-856e-b8314983f6f8,,,
dup:script,dup:82a14bc8955b,"
<SURNAME/>そこの親父、急に羽振りガ良くなっちまってよ。
<SURNAME/>万年平社員の安月給、赤字スパイラルだって、
<SURNAME/>いつも嘆いてたんだぜ?","[""\n<SURNAME/>那个大叔突然就阔绰起来了，\n<SURNAME/>可是他以前不还老哭穷说什么自己是万年小员工，\n<SURNAME/>工资少，而且还总念叨什么赤字螺旋吗?"", ""\n<SURNAME/>那大叔，突然就阔气起来了。\n<SURNAME/>明明一直抱怨自己是万年小职员，工资低，\n<SURNAME/>入不敷出呢？"", ""\n<SURNAME/>那老头，突然就阔起来了。\n<SURNAME/>明明一直抱怨万年小职员的低工资，入不敷出，\n<SURNAME/>整天唉声叹气的不是？"", ""\n<SURNAME/>那边的老爹，突然就飞黄腾达了。\n<SURNAME/>以前总抱怨自己是万年小职员，工资低，入不敷出。\n<SURNAME/>整天唉声叹气的。""]",\n<SURNAME/>那个大叔突然就阔绰起来了，\n<SURNAME/>可是他以前不还老哭穷说什么自己是万年小员工，\n<SURNAME/>工资少，而且还总念叨什么赤字螺旋吗?,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:8769e1e5aea9,"
<SURNAME/>あん?<SURNAME/>栄吉の意志かだと?
<SURNAME/>馬鹿言っちゃいけねぇよ、兄ちゃん!!
<SURNAME/>息子は親父の跡を継ぐ!<SURNAME/>昔から決まってんでい","[""\n<SURNAME/>啥？<SURNAME/>荣吉的意愿？\n<SURNAME/>别胡说八道，小哥！！\n<SURNAME/>儿子继承老子的家业！<SURNAME/>天经地义的事！"", ""\n<SURNAME/>嗯?<SURNAME/>荣吉的意愿?\n<SURNAME/>别说傻话，小哥!!\n<SURNAME/>儿子要继承老子的衣钵!<SURNAME/>这是自古就定好的规矩!"", ""\n<SURNAME/>嗯？<SURNAME/>荣吉的意志？\n<SURNAME/>别胡说八道了，小哥！！\n<SURNAME/>儿子继承老子的衣钵！<SURNAME/>自古以来就定好的！""]",\n<SURNAME/>嗯?<SURNAME/>荣吉的意愿?\n<SURNAME/>别说傻话，小哥!!\n<SURNAME/>儿子要继承老子的衣钵!<SURNAME/>这是自古就定好的规矩!,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:8bf810d4f76e,"
<SURNAME/>まったくあの野郎ときたら、
<SURNAME/>毎日フラフラしてばっかりでよお。<pause:30/>
<SURNAME/>俺の跡目ガ継げんのかって、心配してんのよ。","[""\n<SURNAME/>真是的，说到那小子，\n<SURNAME/>每天就知道闲逛。<pause:30/>\n<SURNAME/>我都担心他能不能继承衣钵啊。"", ""\n<SURNAME/>真是的，那小子啊，\n<SURNAME/>整天就知道到处鬼混。<pause:30/>\n<SURNAME/>我都担心他能不能继承我的衣钵啊。"", ""\n<SURNAME/>真是的，那小子啊，\n<SURNAME/>每天就知道瞎逛。<pause:30/>\n<SURNAME/>我都担心他能不能继承家业呢。""]",\n<SURNAME/>真是的，那小子啊，\n<SURNAME/>整天就知道到处鬼混。<pause:30/>\n<SURNAME/>我都担心他能不能继承我的衣钵啊。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:91982dca1b1f,"
<SURNAME/>港南区の廃工場に、たんすババアなる
<SURNAME/>妖怪ガ出るそうッス。<pause:15/>
<SURNAME/>って、どんな妖怪なんスか?","[""\n<SURNAME/>听说在港南区的废弃工厂，有叫衣柜婆婆的\n<SURNAME/>妖怪出现呢。<pause:15/>\n<SURNAME/>话说，是什么样的妖怪呢?"", ""\n<SURNAME/>据说在港南区的废工厂里，\n<SURNAME/>有个叫衣柜婆婆的妖怪出没。<pause:15/>\n<SURNAME/>那到底是什么样的妖怪啊？"", ""\n<SURNAME/>港南区的废弃工厂里，据说有\n<SURNAME/>叫衣柜婆婆的妖怪出现。<pause:15/>\n<SURNAME/>话说，是什么样的妖怪啊？"", ""\n<SURNAME/>港南区的废弃工厂，有叫衣柜婆婆的\n<SURNAME/>妖怪出没呢。<pause:15/>\n<SURNAME/>那是什么妖怪啊?""]",\n<SURNAME/>据说在港南区的废工厂里，\n<SURNAME/>有个叫衣柜婆婆的妖怪出没。<pause:15/>\n<SURNAME/>那到底是什么样的妖怪啊？,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:938a0aec2cf3,"
<SURNAME/>中には、なぜか荒縄とローソクガ入っている…
<SURNAME/>非常用だと思いたい…","[""\n<SURNAME/>箱子里，不知为何放着粗绳和蜡烛…\n<SURNAME/>但愿只是应急用的…"", ""\n<SURNAME/>箱子里，不知为何放着粗绳和蜡烛… \n<SURNAME/>但愿只是应急用的…"", ""\n<SURNAME/>里面，不知为何有粗绳和蜡烛…\n<SURNAME/>想当作是紧急用的…""]",<SURNAME/>箱子里，不知为何放着粗绳和蜡烛… <SURNAME/>但愿只是应急用的…,2026-06-26 13:11:00.017931+00,aa4d7f7f-c4d5-45b0-96f9-17b4099748fc,,,
dup:script,dup:93f1d4721e1d,"
<SURNAME/>そう言えば生徒の誰かガ、
<SURNAME/>職員室にもエンブレムガあるって言ってたよ。<pause:15/>
<SURNAME/>後はその職員室にあるやつだけじゃないかい?","[""\n<SURNAME/>对了，有学生说 \n<SURNAME/>职员室也有校徽。<pause:15/>\n\n<SURNAME/>那就只剩职员室的了吧?"", ""\n<SURNAME/>说起来，有学生说，\n<SURNAME/>职员室也有校徽哦。<pause:15/>\n<SURNAME/>那剩下的就只有职员室里的那些了吧?""]","
<SURNAME/>对了，有学生说 
<SURNAME/>职员室也有校徽。<pause:15/>
 <SURNAME/>那就只剩职员室的了吧?",2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:94a1914b00e4,"
<SURNAME/>聞きました?<SURNAME/>青華区のクレール・ド・リュンヌで
<SURNAME/>本物の武器を売っているそうッスよ。
<SURNAME/>値段は安いガ、品質は今一つだそうッス。","[""\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然价格便宜，但品质一般就是了。"", ""\n<SURNAME/>听说了吗?<SURNAME/>在青华区的Claire de Lune，\n<SURNAME/>有卖真正的武器呢。\n<SURNAME/>据说价格便宜但品质一般呢。"", ""\n<SURNAME/>听说了吗?<SURNAME/>青华区的克雷尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>价格便宜但品质一般哦。"", ""\n<SURNAME/>听说了吗？<SURNAME/>青华区的克蕾尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>价格便宜但品质一般。""]",\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然价格便宜，但品质一般就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:9518ef70807a,"
<SURNAME/>やっぱりここは情報収集の場所にうってつけだね。
<SURNAME/>話は聞けるし、お寿司も美味しいし、モグモグ…<pause:15/>
<SURNAME/>ハァ…もう何もかも大漁って感じ。","[""\n<SURNAME/>果然这儿超适合收集情报～\n<SURNAME/>能打探消息，寿司又赞，吧唧吧唧…<pause:15/>\n<SURNAME/>哈啊…简直满载而归～"", ""\n<SURNAME/>果然这里是收集情报的好地方。\n<SURNAME/>能听到消息，寿司又好吃，嚼嚼…<pause:15/>\n<SURNAME/>哈…感觉一切都大丰收了。"", ""\n<SURNAME/>果然这里适合收集情报。\n<SURNAME/>不仅能听传闻，还能吃到好吃的寿司，嚼嚼…<pause:15/>\n<SURNAME/>哈…感觉一切大丰收啊。""]",\n<SURNAME/>果然这里适合收集情报。\n<SURNAME/>不仅能听传闻，还能吃到好吃的寿司，嚼嚼…<pause:15/>\n<SURNAME/>哈…感觉一切大丰收啊。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:9630bc91e496,"
<SURNAME/>え?<SURNAME/>探偵事務所の、たまきちゃんガ、
<SURNAME/>実はデビルサマナー?<SURNAME/><pause:15/>…って、それなに?<pause:15/>
<SURNAME/>何か特別な仕事なのかな…<pause:15/>まあいいや。","[""\n<SURNAME/>咦?<SURNAME/>侦探事务所的环酱，\n<SURNAME/>其实是恶魔召唤师?<SURNAME/><pause:15/>…那是什么?<pause:15/>\n<SURNAME/>特别的工作吗…<pause:15/>算了。"", ""\n<SURNAME/>咦？<SURNAME/>侦探事务所的玉木酱，\n<SURNAME/>其实是恶魔召唤师？<SURNAME/><pause:15/>……等等，那是什么？<pause:15/>\n<SURNAME/>是某种特别的工作吗……<pause:15/>算了。"", ""\n<SURNAME/>咦？<SURNAME/>侦探事务所的玉木酱，\n<SURNAME/>其实是恶魔召唤师？<SURNAME/><pause:15/>……那是什么？<pause:15/>\n<SURNAME/>是某种特别的工作吗……<pause:15/>算了。"", ""\n<SURNAME/>咦？<SURNAME/>侦探事务所的环酱，\n<SURNAME/>其实是恶魔召唤师？<SURNAME/><pause:15/>……等等，那是啥？<pause:15/>\n<SURNAME/>什么特殊工作吗…<pause:15/>算了不管了。""]",\n<SURNAME/>咦?<SURNAME/>侦探事务所的环酱，\n<SURNAME/>其实是恶魔召唤师?<SURNAME/><pause:15/>…那是什么?<pause:15/>\n<SURNAME/>特别的工作吗…<pause:15/>算了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:965341b14fb9,"
<SURNAME/>これから先、諸君を待ち受けるのは、
<SURNAME/>這い寄る混沌ガ紡いだ、更に過酷な運命だろう…
","[""\n<SURNAME/>今后等待诸君的，\n<SURNAME/>将是伏行而来的混沌所编织的、更为严酷的命运吧…\n"", ""\n<SURNAME/>从今往后，等待诸君的，\n<SURNAME/>是这伏行之混沌所编织的更残酷的命运…\n""]",\n<SURNAME/>今后等待诸君的，\n<SURNAME/>将是伏行而来的混沌所编织的、更为严酷的命运吧…\n,2026-06-21 14:48:14.413325+00,76721e66-8673-4e56-856e-b8314983f6f8,,,
dup:script,dup:99ce7f1532bf,"
<SURNAME/>あの子たちのためにも、
<SURNAME/>僕ガ父さんを止めなければ…<pause:30/>
<SURNAME/>操り人形のままじゃ、終われない!!
","[""\n<SURNAME/>为了那些孩子们，\n<SURNAME/>我必须阻止父亲…<pause:30/>\n<SURNAME/>绝不能当一辈子傀儡!!\n"", ""\n<SURNAME/>为了那些孩子，\n<SURNAME/>我必须阻止父亲…<pause:30/>\n<SURNAME/>绝不能当一辈子傀儡!!\n""]",\n<SURNAME/>为了那些孩子们，\n<SURNAME/>我必须阻止父亲…<pause:30/>\n<SURNAME/>绝不能当一辈子傀儡!!\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:9a823586299b,"
<SURNAME/>あのアニマムンディで
<SURNAME/>本物の防具ガ買えてしまうんスか?
<SURNAME/>質も値段も普通だと聞いたッスガ。","[""\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>不过听说质量和价格都普普通通就是了。"", ""\n<SURNAME/>那个Anima Mundi\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说质量和价格都普通的说的说。"", ""\n<SURNAME/>那个阿尼玛·蒙迪\n<SURNAME/>居然能买到真防具？\n<SURNAME/>听说品质和价格都普通。"", ""\n<SURNAME/>那个阿尼玛蒙迪\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>听说质量和价格都普通呢。""]",\n<SURNAME/>世界之灵那地方\n<SURNAME/>居然能买到真防具吗？\n<SURNAME/>不过听说质量和价格都普普通通就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:a14e888879f3,"
<SURNAME/>伝説の女優、吉川さゆりのポスター。
<SURNAME/>唇の部分ガ、なぜかふやけている…","[""\n<SURNAME/>传奇女演员，吉川小百合的日历。 \n<SURNAME/>不知为何，嘴唇部分湿漉漉的…"", ""\n<SURNAME/>传奇女演员，吉川小百合的海报。\n<SURNAME/>不知为何，嘴唇部分湿漉漉的…""]",\n<SURNAME/>传奇女演员，吉川小百合的日历。 \n<SURNAME/>不知为何，嘴唇部分湿漉漉的…,2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:a18746b8634c,"
<SURNAME/>うふふふっ、また新しい噂ネタガ入ったよ。
<SURNAME/>そっちはどうだい?<SURNAME/>新しいネタは入った?
<SURNAME/>それなら僕のネタと交換しようよ。","[""\n<SURNAME/>呵呵呵，又有新八卦进来了。\n<SURNAME/>你那边怎么样？<SURNAME/>有新消息吗？\n<SURNAME/>那我们就交换八卦吧。"", ""\n<SURNAME/>唔呵呵，又搞到新传闻啦。\n<SURNAME/>你那边呢？<SURNAME/>有新货没？\n<SURNAME/>有就跟我换呗。"", ""\n<SURNAME/>唔呵呵～又搞到新料啦。\n<SURNAME/>你那边呢？<SURNAME/>有新货没？\n<SURNAME/>有就跟我交换呗～"", ""\n<SURNAME/>唔呼呼，又有新传闻啦。\n<SURNAME/>你那边怎么样?<SURNAME/>有新消息了?\n<SURNAME/>那就来交换吧。""]",\n<SURNAME/>唔呼呼，又有新传闻啦。\n<SURNAME/>你那边怎么样?<SURNAME/>有新消息了?\n<SURNAME/>那就来交换吧。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
